"","ID_ORIG","TELEPUL_L","VALKOR","Mindendelagalt","FIDESZdelegalt","Ellenzekidelegalt","NINCSELLENZEK","maz","taz","sorsz","hany"
"7350","BALATONLELLE-003","BALATONLELLE",3,3,1,2,0,15,12,3,NA
"7351","BALATONLELLE-004","BALATONLELLE",4,2,1,1,0,15,12,4,NA
"7352","BALATONLELLE-005","BALATONLELLE",5,3,2,1,0,15,12,5,NA
"7353","BALATONMÁRIAFÜRDÕ-","BALATONMÁRIAFÜRDÕ",1,2,1,1,0,15,13,1,NA
"7354","BALATONÕSZÖD-","BALATONÕSZÖD",1,4,2,2,0,15,14,1,NA
"7355","BALATONSZABADI-001","BALATONSZABADI",1,2,1,1,0,15,15,1,NA
"7356","BALATONSZABADI-002","BALATONSZABADI",2,1,0,1,0,15,15,2,NA
"7357","BALATONSZABADI-003","BALATONSZABADI",3,3,1,2,0,15,15,3,NA
"7358","BALATONSZABADI-004","BALATONSZABADI",4,1,0,1,0,15,15,4,NA
"7359","BALATONSZÁRSZÓ-001","BALATONSZÁRSZÓ",1,5,2,3,0,15,16,1,NA
"7360","BALATONSZÁRSZÓ-002","BALATONSZÁRSZÓ",2,5,2,3,0,15,16,2,NA
"7361","BALATONSZEMES-001","BALATONSZEMES",1,4,2,2,0,15,17,1,NA
"7362","BALATONSZEMES-002","BALATONSZEMES",2,3,2,1,0,15,17,2,NA
"7363","BALATONSZENTGYÖRGY-001","BALATONSZENTGYÖRGY",1,2,0,2,0,15,18,1,NA
"7364","BALATONSZENTGYÖRGY-002","BALATONSZENTGYÖRGY",2,2,0,2,0,15,18,2,NA
"7365","BALATONÚJLAK-","BALATONÚJLAK",1,1,0,1,0,15,19,1,NA
"7366","BARCS-001","BARCS",1,6,2,4,0,15,20,1,NA
"7367","BARCS-002","BARCS",2,5,2,3,0,15,20,2,1
"7368","BARCS-003","BARCS",3,5,2,3,0,15,20,3,NA
"7369","BARCS-004","BARCS",4,5,2,3,0,15,20,4,NA
"7370","BARCS-005","BARCS",5,4,2,2,0,15,20,5,NA
"7371","BARCS-006","BARCS",6,4,2,2,0,15,20,6,NA
"7372","BARCS-007","BARCS",7,4,2,2,0,15,20,7,NA
"7373","BARCS-008","BARCS",8,5,2,3,0,15,20,8,NA
"7374","BARCS-009","BARCS",9,4,2,2,0,15,20,9,NA
"7375","BARCS-010","BARCS",10,4,1,3,0,15,20,10,NA
"7376","BATÉ-","BATÉ",1,3,2,1,0,15,21,1,NA
"7377","BÁBONYMEGYER-","BÁBONYMEGYER",1,4,2,2,0,15,22,1,NA
"7378","BÁLVÁNYOS-","BÁLVÁNYOS",1,2,2,0,1,15,23,1,NA
"7379","BÁRDUDVARNOK-","BÁRDUDVARNOK",1,5,2,3,0,15,24,1,NA
"7380","BEDEGKÉR-","BEDEGKÉR",1,2,1,1,0,15,25,1,NA
"7381","BELEG-","BELEG",1,3,2,1,0,15,26,1,NA
"7382","BERZENCE-001","BERZENCE",1,3,2,1,0,15,27,1,NA
"7383","BERZENCE-002","BERZENCE",2,4,2,2,0,15,27,2,NA
"7384","BÉLAVÁR-","BÉLAVÁR",1,4,2,2,0,15,28,1,NA
"7385","BODROG-","BODROG",1,2,1,1,0,15,29,1,NA
"7386","BOLHÁS-","BOLHÁS",1,4,2,2,0,15,30,1,NA
"7387","BOLHÓ-","BOLHÓ",1,4,2,2,0,15,31,1,NA
"7388","BONNYA-","BONNYA",1,2,1,1,0,15,32,1,NA
"7389","BÖHÖNYE-001","BÖHÖNYE",1,3,1,2,0,15,33,1,NA
"7390","BÖHÖNYE-002","BÖHÖNYE",2,3,1,2,0,15,33,2,NA
"7391","BÕSZÉNFA-","BÕSZÉNFA",1,2,1,1,0,15,34,1,NA
"7392","BUZSÁK-001","BUZSÁK",1,5,1,4,0,15,35,1,NA
"7393","BUZSÁK-002","BUZSÁK",2,4,1,3,0,15,35,2,NA
"7394","BÜSSÜ-","BÜSSÜ",1,2,1,1,0,15,36,1,NA
"7395","CSÁKÁNY-","CSÁKÁNY",1,2,1,1,0,15,37,1,NA
"7396","CSERÉNFA-","CSERÉNFA",1,1,0,1,0,15,38,1,NA
"7397","CSOKONYAVISONTA-001","CSOKONYAVISONTA",1,4,2,2,0,15,39,1,NA
"7398","CSOKONYAVISONTA-002","CSOKONYAVISONTA",2,5,2,3,0,15,39,2,NA
"7399","CSOMA-","CSOMA",1,4,2,2,0,15,40,1,NA
"7400","CSOMBÁRD-","CSOMBÁRD",1,3,1,2,0,15,41,1,NA
"7401","CSÖKÖLY-","CSÖKÖLY",1,2,2,0,1,15,42,1,NA
"7402","CSÖMEND-","CSÖMEND",1,2,1,1,0,15,43,1,NA
"7403","CSURGÓ-001","CSURGÓ",1,3,2,1,0,15,44,1,NA
"7404","CSURGÓ-002","CSURGÓ",2,4,2,2,0,15,44,2,NA
"7405","CSURGÓ-003","CSURGÓ",3,4,2,2,0,15,44,3,NA
"7406","CSURGÓ-004","CSURGÓ",4,4,2,2,0,15,44,4,NA
"7407","CSURGÓ-005","CSURGÓ",5,3,2,1,0,15,44,5,NA
"7408","CSURGÓ-006","CSURGÓ",6,3,2,1,0,15,44,6,NA
"7409","CSURGÓNAGYMARTON-","CSURGÓNAGYMARTON",1,3,2,1,0,15,45,1,NA
"7410","DARÁNY-","DARÁNY",1,2,2,0,1,15,46,1,NA
"7411","DRÁVAGÁRDONY-","DRÁVAGÁRDONY",1,1,1,0,1,15,47,1,NA
"7412","DRÁVATAMÁSI-","DRÁVATAMÁSI",1,3,2,1,0,15,48,1,NA
"7413","ECSENY-","ECSENY",1,1,1,0,1,15,49,1,NA
"7414","EDDE-","EDDE",1,1,0,1,0,15,50,1,NA
"7415","FELSÕMOCSOLÁD-","FELSÕMOCSOLÁD",1,2,1,1,0,15,51,1,NA
"7416","FIAD-","FIAD",1,1,0,1,0,15,52,1,NA
"7417","FONÓ-","FONÓ",1,3,1,2,0,15,53,1,NA
"7418","FONYÓD-001","FONYÓD",1,4,2,2,0,15,54,1,NA
"7419","FONYÓD-002","FONYÓD",2,4,2,2,0,15,54,2,NA
"7420","FONYÓD-003","FONYÓD",3,3,2,1,0,15,54,3,NA
"7421","FONYÓD-004","FONYÓD",4,3,2,1,0,15,54,4,NA
"7422","FÕNYED-","FÕNYED",1,2,1,1,0,15,55,1,NA
"7423","GADÁCS-","GADÁCS",1,1,1,0,1,15,56,1,NA
"7424","GADÁNY-","GADÁNY",1,3,1,2,0,15,57,1,NA
"7425","GAMÁS-001","GAMÁS",1,1,0,1,0,15,58,1,NA
"7426","GÁLOSFA-","GÁLOSFA",1,1,0,1,0,15,59,1,NA
"7427","GIGE-","GIGE",1,2,2,0,1,15,60,1,NA
"7428","GÖLLE-001","GÖLLE",1,3,1,2,0,15,61,1,NA
"7429","GÖLLE-002","GÖLLE",2,3,1,2,0,15,61,2,NA
"7430","GÖRGETEG-001","GÖRGETEG",1,2,2,0,1,15,62,1,NA
"7431","GÖRGETEG-002","GÖRGETEG",2,2,2,0,1,15,62,2,NA
"7432","GYÉKÉNYES-","GYÉKÉNYES",1,3,2,1,0,15,63,1,NA
"7433","GYUGY-","GYUGY",1,3,2,1,0,15,64,1,NA
"7434","HAJMÁS-","HAJMÁS",1,2,1,1,0,15,65,1,NA
"7435","HÁCS-","HÁCS",1,1,0,1,0,15,66,1,NA
"7436","HÁROMFA-001","HÁROMFA",1,2,1,1,0,15,67,1,NA
"7437","HÁROMFA-002","HÁROMFA",2,2,1,1,0,15,67,2,NA
"7438","HEDREHELY-","HEDREHELY",1,4,1,3,0,15,68,1,NA
"7439","HENCSE-","HENCSE",1,3,1,2,0,15,69,1,NA
"7440","HERESZNYE-","HERESZNYE",1,3,2,1,0,15,70,1,NA
"7441","HETES-","HETES",1,4,1,3,0,15,71,1,NA
"7442","HOLLÁD-","HOLLÁD",1,2,1,1,0,15,72,1,NA
"7443","HOMOKSZENTGYÖRGY-","HOMOKSZENTGYÖRGY",1,5,2,3,0,15,73,1,NA
"7444","HOSSZÚVÍZ-","HOSSZÚVÍZ",1,1,1,0,1,15,74,1,NA
"7445","IGAL-","IGAL",1,4,2,2,0,15,75,1,NA
"7446","IHAROS-","IHAROS",1,2,2,0,1,15,76,1,NA
"7447","IHAROSBERÉNY-","IHAROSBERÉNY",1,2,1,1,0,15,77,1,NA
"7448","INKE-","INKE",1,2,2,0,1,15,78,1,NA
"7449","ISTVÁNDI-","ISTVÁNDI",1,3,2,1,0,15,79,1,NA
"7450","JÁKÓ-","JÁKÓ",1,7,2,5,0,15,80,1,NA
"7451","JUTA-","JUTA",1,2,1,1,0,15,81,1,NA
"7452","KADARKÚT-001","KADARKÚT",1,3,2,1,0,15,82,1,NA
"7453","KADARKÚT-002","KADARKÚT",2,3,2,1,0,15,82,2,NA
"7454","KADARKÚT-003","KADARKÚT",3,4,2,2,0,15,82,3,NA
"7455","KAPOLY-","KAPOLY",1,3,2,1,0,15,83,1,NA
"7456","KAPOSFÕ-001","KAPOSFÕ",1,4,2,1,0,15,84,1,NA
"7457","KAPOSFÕ-002","KAPOSFÕ",2,2,1,1,0,15,84,2,NA
"7458","KAPOSGYARMAT-","KAPOSGYARMAT",1,1,0,1,0,15,85,1,NA
"7459","KAPOSHOMOK-","KAPOSHOMOK",1,2,1,1,0,15,86,1,NA
"7460","KAPOSKERESZTÚR-","KAPOSKERESZTÚR",1,1,1,0,1,15,87,1,NA
"7461","KAPOSMÉRÕ-001","KAPOSMÉRÕ",1,3,1,2,0,15,88,1,NA
"7462","KAPOSMÉRÕ-002","KAPOSMÉRÕ",2,3,1,2,0,15,88,2,NA
"7463","KAPOSMÉRÕ-003","KAPOSMÉRÕ",3,3,1,2,0,15,88,3,NA
"7464","KAPOSSZERDAHELY-","KAPOSSZERDAHELY",1,3,2,1,0,15,89,1,NA
"7465","KAPOSÚJLAK-","KAPOSÚJLAK",1,2,1,1,0,15,90,1,NA
"7466","KAPOSVÁR-001","KAPOSVÁR",1,5,2,3,0,15,91,1,1
"7467","KAPOSVÁR-002","KAPOSVÁR",2,5,2,3,0,15,91,2,NA
"7468","KAPOSVÁR-003","KAPOSVÁR",3,4,1,3,0,15,91,3,NA
"7469","KAPOSVÁR-004","KAPOSVÁR",4,3,1,2,0,15,91,4,NA
"7470","KAPOSVÁR-005","KAPOSVÁR",5,5,1,4,0,15,91,5,NA
"7471","KAPOSVÁR-006","KAPOSVÁR",6,5,1,4,0,15,91,6,NA
"7472","KAPOSVÁR-007","KAPOSVÁR",7,4,1,3,0,15,91,7,NA
"7473","KAPOSVÁR-008","KAPOSVÁR",8,4,2,2,0,15,91,8,NA
"7474","KAPOSVÁR-009","KAPOSVÁR",9,4,2,2,0,15,91,9,NA
"7475","KAPOSVÁR-010","KAPOSVÁR",10,5,2,3,0,15,91,10,NA
"7476","KAPOSVÁR-011","KAPOSVÁR",11,4,2,2,0,15,91,11,NA
"7477","KAPOSVÁR-012","KAPOSVÁR",12,3,2,1,0,15,91,12,NA
"7478","KAPOSVÁR-013","KAPOSVÁR",13,4,2,2,0,15,91,13,NA
"7479","KAPOSVÁR-014","KAPOSVÁR",14,3,1,2,0,15,91,14,NA
"7480","KAPOSVÁR-015","KAPOSVÁR",15,4,1,3,0,15,91,15,NA
"7481","KAPOSVÁR-016","KAPOSVÁR",16,5,1,4,0,15,91,16,NA
"7482","KAPOSVÁR-017","KAPOSVÁR",17,4,1,3,0,15,91,17,NA
"7483","KAPOSVÁR-018","KAPOSVÁR",18,6,2,3,0,15,91,18,NA
"7484","KAPOSVÁR-019","KAPOSVÁR",19,5,1,3,0,15,91,19,NA
"7485","KAPOSVÁR-020","KAPOSVÁR",20,3,1,2,0,15,91,20,NA
"7486","KAPOSVÁR-021","KAPOSVÁR",21,3,1,2,0,15,91,21,NA
"7487","KAPOSVÁR-022","KAPOSVÁR",22,4,1,3,0,15,91,22,NA
"7488","KAPOSVÁR-023","KAPOSVÁR",23,5,1,3,0,15,91,23,NA
"7489","KAPOSVÁR-024","KAPOSVÁR",24,4,1,3,0,15,91,24,NA
"7490","KAPOSVÁR-025","KAPOSVÁR",25,4,1,3,0,15,91,25,NA
"7491","KAPOSVÁR-026","KAPOSVÁR",26,4,1,3,0,15,91,26,NA
"7492","KAPOSVÁR-027","KAPOSVÁR",27,4,2,2,0,15,91,27,NA
"7493","KAPOSVÁR-028","KAPOSVÁR",28,4,1,3,0,15,91,28,NA
"7494","KAPOSVÁR-029","KAPOSVÁR",29,4,1,3,0,15,91,29,NA
"7495","KAPOSVÁR-030","KAPOSVÁR",30,4,1,3,0,15,91,30,NA
"7496","KAPOSVÁR-031","KAPOSVÁR",31,3,1,2,0,15,91,31,NA
"7497","KAPOSVÁR-032","KAPOSVÁR",32,4,2,2,0,15,91,32,NA
"7498","KAPOSVÁR-033","KAPOSVÁR",33,4,2,2,0,15,91,33,NA
"7499","KAPOSVÁR-034","KAPOSVÁR",34,4,2,2,0,15,91,34,NA
"7500","KAPOSVÁR-035","KAPOSVÁR",35,5,2,2,0,15,91,35,NA
"7501","KAPOSVÁR-036","KAPOSVÁR",36,5,2,3,0,15,91,36,NA
"7502","KAPOSVÁR-037","KAPOSVÁR",37,3,1,2,0,15,91,37,NA
"7503","KAPOSVÁR-038","KAPOSVÁR",38,4,1,3,0,15,91,38,NA
"7504","KAPOSVÁR-039","KAPOSVÁR",39,2,1,1,0,15,91,39,NA
"7505","KAPOSVÁR-040","KAPOSVÁR",40,3,1,2,0,15,91,40,NA
"7506","KAPOSVÁR-041","KAPOSVÁR",41,3,1,2,0,15,91,41,NA
"7507","KAPOSVÁR-042","KAPOSVÁR",42,3,1,2,0,15,91,42,NA
"7508","KAPOSVÁR-043","KAPOSVÁR",43,3,1,2,0,15,91,43,NA
"7509","KAPOSVÁR-044","KAPOSVÁR",44,4,1,3,0,15,91,44,NA
"7510","KAPOSVÁR-045","KAPOSVÁR",45,5,1,3,0,15,91,45,NA
"7511","KAPOSVÁR-046","KAPOSVÁR",46,3,1,2,0,15,91,46,NA
"7512","KAPOSVÁR-047","KAPOSVÁR",47,4,1,3,0,15,91,47,NA
"7513","KAPOSVÁR-048","KAPOSVÁR",48,3,1,2,0,15,91,48,NA
"7514","KAPOSVÁR-049","KAPOSVÁR",49,3,1,2,0,15,91,49,NA
"7515","KAPOSVÁR-050","KAPOSVÁR",50,3,1,2,0,15,91,50,NA
"7516","KAPOSVÁR-051","KAPOSVÁR",51,3,1,2,0,15,91,51,NA
"7517","KAPOSVÁR-052","KAPOSVÁR",52,5,2,3,0,15,91,52,NA
"7518","KAPOSVÁR-053","KAPOSVÁR",53,2,1,1,0,15,91,53,NA
"7519","KAPOSVÁR-054","KAPOSVÁR",54,5,2,3,0,15,91,54,NA
"7520","KAPOSVÁR-055","KAPOSVÁR",55,4,2,2,0,15,91,55,NA
"7521","KAPOSVÁR-056","KAPOSVÁR",56,4,1,3,0,15,91,56,NA
"7522","KAPOSVÁR-057","KAPOSVÁR",57,4,1,3,0,15,91,57,NA
"7523","KAPOSVÁR-058","KAPOSVÁR",58,4,1,3,0,15,91,58,NA
"7524","KAPOSVÁR-059","KAPOSVÁR",59,4,1,2,0,15,91,59,NA
"7525","KARÁD-001","KARÁD",1,3,2,1,0,15,92,1,NA
"7526","KARÁD-002","KARÁD",2,4,2,2,0,15,92,2,NA
"7527","KASTÉLYOSDOMBÓ-","KASTÉLYOSDOMBÓ",1,3,1,2,0,15,93,1,NA
"7528","KASZÓ-","KASZÓ",1,2,2,0,1,15,94,1,NA
"7529","KAZSOK-","KAZSOK",1,2,1,1,0,15,95,1,NA
"7530","KÁLMÁNCSA-","KÁLMÁNCSA",1,3,2,1,0,15,96,1,NA
"7531","KÁNYA-","KÁNYA",1,1,1,0,1,15,97,1,NA
"7532","KÁRA-","KÁRA",1,2,2,0,1,15,98,1,NA
"7533","KELEVÍZ-","KELEVÍZ",1,1,0,1,0,15,99,1,NA
"7534","KERCSELIGET-","KERCSELIGET",1,1,0,1,0,15,100,1,NA
"7535","KEREKI-","KEREKI",1,3,2,1,0,15,101,1,NA
"7536","KÉTHELY-001","KÉTHELY",1,2,0,2,0,15,102,1,NA
"7537","KÉTHELY-002","KÉTHELY",2,3,1,2,0,15,102,2,NA
"7538","KÉTHELY-003","KÉTHELY",3,2,0,2,0,15,102,3,NA
"7539","KISASSZOND-","KISASSZOND",1,1,1,0,1,15,103,1,NA
"7540","KISBAJOM-","KISBAJOM",1,2,1,1,0,15,104,1,NA
"7541","KISBÁRAPÁTI-","KISBÁRAPÁTI",1,1,0,1,0,15,105,1,NA
"7542","KISBERÉNY-","KISBERÉNY",1,2,1,1,0,15,106,1,NA
"7543","KISGYALÁN-","KISGYALÁN",1,3,2,1,0,15,107,1,NA
"7544","KISKORPÁD-","KISKORPÁD",1,2,1,1,0,15,108,1,NA
"7545","KOMLÓSD-","KOMLÓSD",1,1,1,0,1,15,109,1,NA
"7546","KÖTCSE-","KÖTCSE",1,3,2,1,0,15,110,1,NA
"7547","KÕKÚT-001","KÕKÚT",1,1,1,0,1,15,111,1,NA
"7548","KÕKÚT-002","KÕKÚT",2,2,0,2,0,15,111,2,NA
"7549","KÕRÖSHEGY-","KÕRÖSHEGY",1,4,2,2,0,15,112,1,NA
"7550","KUTAS-001","KUTAS",1,3,2,1,0,15,113,1,NA
"7551","KUTAS-002","KUTAS",2,3,2,1,0,15,113,2,NA
"7552","LAD-","LAD",1,3,2,1,0,15,114,1,NA
"7553","LAKÓCSA-","LAKÓCSA",1,3,2,1,0,15,115,1,NA
"7554","LÁBOD-001","LÁBOD",1,2,1,1,0,15,116,1,NA
"7555","LÁBOD-002","LÁBOD",2,2,1,1,0,15,116,2,NA
"7556","LÁTRÁNY-001","LÁTRÁNY",1,3,1,2,0,15,117,1,NA
"7557","LÁTRÁNY-002","LÁTRÁNY",2,3,1,2,0,15,117,2,NA
"7558","LENGYELTÓTI-001","LENGYELTÓTI",1,3,2,1,0,15,118,1,NA
"7559","LENGYELTÓTI-002","LENGYELTÓTI",2,3,2,1,0,15,118,2,NA
